,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
12626,6hVgzcyMmjNKaJn5VRZX3H,0.56,0.965,4,-3.67,1,0.0472,0.0325,0.000984,0.43,0.771,113.633,266147
12627,2tkBw0h4j2H0czTykwtZic,0.752,0.613,5,-9.223,1,0.039,0.208,0.0,0.409,0.922,130.679,144493
12628,2uqzvuJgVLuMc6vwmhOxur,0.645,0.624,9,-8.16,1,0.0296,0.04,7.68e-06,0.117,0.852,81.326,180733
12629,4JVObkT7cj858yJ9nHRR8Y,0.586,0.81,2,-7.079,1,0.0511,0.0987,3.97e-05,0.311,0.679,128.84,135173
12630,6xq5DxZWGgdStAxGAil0yw,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814,197160
12631,6D9ge4vvit6Z2EGV3l85Dm,0.798,0.726,7,-16.019,0,0.0469,0.0118,0.174,0.0471,0.863,120.081,433373
12632,3LKalvoWN4x2nfuWHNtAgj,0.583,0.287,8,-13.285,1,0.0442,0.742,0.0,0.106,0.582,128.898,119467
12633,3mGwufkovVPrzsJaXWg8PU,0.731,0.347,9,-16.691,1,0.0398,0.31,1.29e-05,0.0946,0.855,105.791,195507
12634,5g5EdgkfKVUceOTJtm0Kel,0.487,0.192,1,-17.308,1,0.0291,0.575,2.61e-06,0.0759,0.26,62.086,259533
12635,5O5pZhWTQ6VwxU0ZTGX84C,0.488,0.926,7,-5.724,1,0.0654,0.00165,0.0,0.361,0.401,138.231,284533
12636,1svcT9nBI9H9MkYRYRBPy6,0.65,0.726,8,-8.832,1,0.0908,0.0591,2.55e-06,0.086,0.961,123.512,408160
12637,6Mhu6K1SnJdCtn63Y98Pg5,0.601,0.781,7,-10.652,1,0.0686,0.155,0.0,0.0964,0.882,177.277,215333
12638,61U6aXX0GsRcf6h6JXnj7u,0.908,0.448,9,-9.968,0,0.0847,0.0681,0.000138,0.0616,0.847,124.174,336627
12639,0dgVkWzPFSmEZbfPPcVsmo,0.863,0.68,6,-6.018,0,0.0642,0.0457,0.000476,0.0853,0.875,130.092,216067
12640,32YzjV133gteg9LMBGO2OA,0.764,0.733,11,-10.763,0,0.0538,0.0986,0.00104,0.171,0.887,116.185,252307
12641,5BNgkhr9nadjc1cJGpeJAs,0.605,0.885,9,-5.592,1,0.0495,0.349,0.000287,0.151,0.742,92.055,224960
12642,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12643,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12644,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12645,1tuwC1Ob5vnYZhvg3zyzJg,0.484,0.776,9,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,448467
12646,4Gc7Mq0qP19DZXlzxlBOx6,0.548,0.563,9,-10.617,1,0.0392,0.252,2.14e-05,0.0882,0.672,132.334,297333
12647,52MpgETOZTO75eWgO0ilSC,0.671,0.715,7,-6.0,1,0.0376,0.54,0.0,0.0305,0.785,137.828,190000
12648,2p2cCrOaNrIOLk5ArtlHy6,0.599,0.931,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.788,111.012,180302
12649,5bQ8psGbXl0heZAiwG9jW6,0.487,0.653,11,-5.393,1,0.0522,0.109,5.15e-06,0.112,0.319,159.42,236027
12650,0W9Xvd4Qx1aZPxEi94vgRY,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,233987
12651,1ByonnOdo6ngt0WzyOSxij,0.785,0.548,7,-7.252,1,0.0582,0.00919,0.000157,0.436,0.347,132.01,225533
12652,0hyJHL9VTqHn5VheJDFeRE,0.856,0.963,4,-8.084,1,0.0587,0.00101,0.0259,0.492,0.964,136.533,253333
12653,7qlPWOx8gCVej8ezNSjdOt,0.627,0.741,10,-7.202,1,0.101,0.209,2.25e-06,0.0442,0.759,106.949,190907
12654,0Iq5Dc5hEgzVJOhzdHByZX,0.283,0.231,3,-14.064,1,0.0295,0.713,0.0966,0.127,0.207,142.501,233627
12655,5npM7WGCaXDS5xO6Z9hJVj,0.887,0.624,6,-6.162,0,0.032,0.0826,2.37e-06,0.174,0.906,111.83,231933
12656,0jgcFIVpI36Q1ieSlAXFv1,0.726,0.496,1,-14.549,1,0.056,0.243,0.000161,0.666,0.827,168.377,220760
12657,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12658,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12659,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12660,3Qf3MFEgl1laKe49NAXYKq,0.723,0.717,3,-10.437,0,0.0362,0.0345,0.0558,0.0737,0.821,137.532,444120
12661,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12662,5HlaPoizGrZAclPPH8ZXS4,0.692,0.773,9,-6.689,0,0.0362,0.00212,0.0558,0.097,0.856,133.613,282867
12663,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12664,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12665,4stniPOUZcQh9weswCI17n,0.678,0.528,9,-14.542,1,0.0293,0.137,9.26e-06,0.103,0.895,127.982,216596
12666,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12667,5qi7piHIt9zwTYYBnIvfNZ,0.743,0.651,6,-5.974,1,0.0646,0.0143,0.0,0.079,0.467,82.022,219512
12668,1QlogZxaAT35c3HqjJt1JH,0.761,0.413,6,-16.138,1,0.0595,0.0107,0.479,0.0442,0.428,118.727,346800
12669,2kQVSZBypj6STFsrKDGPSy,0.582,0.593,5,-7.913,0,0.0268,0.289,0.000129,0.278,0.532,113.171,256333
12670,7mNV6DQo3Pkvw305WQs9XV,0.578,0.254,5,-14.193,1,0.0276,0.798,0.966,0.0814,0.18,66.642,275226
12671,2Y3299bX3dNCgtsXv2DZ67,0.77,0.596,7,-12.194,1,0.0527,0.0122,0.00311,0.0483,0.93,112.107,281800
12672,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12673,6H8RM0KHSrQbPw9WxL1jJj,0.66,0.509,6,-8.845,1,0.0265,0.399,0.00491,0.122,0.301,116.14,241352
12674,6kA9jN3lLDheefzmW3UFbp,0.764,0.314,2,-8.568,1,0.053,0.0522,0.000551,0.0818,0.332,83.969,236076
12675,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12676,5sbjhxchF1QOgZt7GyOdQ8,0.665,0.579,6,-10.679,0,0.0475,0.132,0.00038,0.0563,0.917,119.3,265093
12677,1lemomv6vJ9UcHxMRDlNMJ,0.699,0.642,10,-13.852,0,0.0416,0.14,0.0108,0.0512,0.847,106.782,225534
12678,6QbbHTkfxD1JCJ60UTHcMD,0.581,0.372,2,-11.137,1,0.0364,0.54,2.84e-05,0.0745,0.519,130.145,141507
12679,5vIJJklN9p1FfY8DdbF0XA,0.728,0.82,7,-4.946,1,0.0438,0.298,0.0,0.153,0.792,129.705,181813
12680,0PRAycNsQFwziR7ugStnv0,0.74,0.912,0,-11.916,1,0.0401,0.197,0.793,0.0745,0.703,126.652,361227
12681,1Wu82h5gUJGheFClbyRi5z,0.486,0.796,4,-8.739,0,0.0421,0.00713,0.00439,0.12,0.726,170.04,224187
12682,1pJJcWEtSpbv8UAom5bkvW,0.566,0.749,2,-4.435,1,0.0507,0.0574,0.0,0.388,0.503,134.909,246947
12683,76QlOaKjVbxqduVcwcQZWx,0.521,0.814,4,-8.27,1,0.108,0.066,0.0,0.0868,0.972,153.747,157067
12684,1dCatT06gfaBkMgBu0NZNz,0.809,0.301,11,-17.904,0,0.056,0.076,0.000552,0.192,0.763,114.144,251640
12685,0WCCGUX0xb3I7yl0x5MAxq,0.589,0.445,2,-11.557,1,0.0895,0.269,0.0,0.0556,0.671,177.665,153867
12686,4oXG2N3ITq1U6BE2R8wAvF,0.663,0.892,7,-10.428,1,0.0379,0.0491,0.0,0.321,0.637,119.917,231195
12687,7jEQ43V8AA7UQ6NcG4x1ki,0.688,0.666,10,-11.945,1,0.032,0.34,0.0,0.0593,0.727,134.389,261688
12688,5MsZIaCYY6Tsdph0LiB0hE,0.552,0.915,4,-3.713,1,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,203413
12689,4RknwcXE2mMJTx3KkBriTO,0.571,0.604,0,-14.474,1,0.051,0.000279,0.593,0.0557,0.799,150.019,378187
12690,7niZtO67QF2y4UysyGA7U6,0.715,0.734,1,-12.934,1,0.0467,0.00276,0.00306,0.295,0.734,117.204,317267
12691,5KpWJgjvqMea81jjGdJW9A,0.536,0.661,7,-12.063,1,0.0287,0.00825,0.0,0.0633,0.844,106.221,238507
12692,74ZQQZAVOrd5sENv57jfCj,0.864,0.869,1,-3.602,1,0.129,0.255,0.000134,0.0469,0.93,100.011,220200
12693,24CXuh2WNpgeSYUOvz14jk,0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087,225373
12694,6g6iuGWVZVvNDylillKqrL,0.862,0.616,1,-10.76,1,0.223,0.00324,0.000592,0.321,0.552,91.065,247973
12695,4alLyN9my0O1SD9y097cPl,0.709,0.469,11,-7.083,0,0.0278,0.504,0.0,0.045,0.256,113.986,256307
12696,6jaj4k0LwFLy1q54TXZZpZ,0.789,0.757,11,-9.232,1,0.215,0.0088,0.00696,0.625,0.525,97.641,235467
12697,3G26NbTxwnnhyhlIzAp1Wl,0.706,0.665,8,-9.675,1,0.105,0.0306,1.15e-05,0.059,0.781,134.764,413760
12698,2Q5wSOwq6BDSu7sSVMNrtT,0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,409400
12699,25hAoXMgrKg0c6c8DuXls1,0.501,0.382,2,-13.743,1,0.0316,0.127,0.0,0.301,0.601,132.145,248093
12700,3KpizM4d55UtiwY7u4ILyf,0.807,0.645,0,-8.235,1,0.0908,0.0293,0.117,0.0555,0.841,123.758,289867
12701,4H3VqWLTrF4D64zvgRpf7k,0.775,0.921,7,-3.517,1,0.0621,0.306,0.0,0.0526,0.967,127.65,160773
12702,21c4eOwp47FhhiFQWBLMz6,0.59,0.71,8,-11.765,1,0.0358,0.0218,0.203,0.0724,0.783,119.93,305707
12703,5M3ZwYKhBoAKgTqebp4BBi,0.584,0.815,3,-8.151,1,0.0325,6.45e-05,0.0367,0.214,0.705,120.799,230733
12704,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12705,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12706,5yqIBcH5TWKZ6pgPlHXnpW,0.73,0.91,5,-7.171,0,0.0473,0.259,0.0109,0.157,0.919,148.679,224413
12707,2FJHCgDZ24gwcRLm5TFpzq,0.556,0.836,7,-3.931,1,0.042,0.109,0.0,0.274,0.559,116.978,232547
12708,6OiR5hOu9WmALw6sjcUH5K,0.441,0.659,9,-7.395,1,0.0315,0.35,9.9e-05,0.305,0.536,102.464,214173
12709,6dIbdBKUEfsiK6GiyX8Kas,0.687,0.559,6,-9.139,1,0.0234,0.0304,0.0,0.171,0.451,105.951,236667
12710,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12711,0CicjlSiN0HdzD2nigN9j4,0.546,0.85,6,-4.315,1,0.0322,0.0123,0.0,0.193,0.584,135.162,214160
12712,3PHPlTmRwOtmJglZfWkqh5,0.48,0.349,7,-10.309,1,0.0296,0.748,0.000446,0.382,0.489,65.611,218800
12713,0AbYscoIblUGiNqn2Iw6fq,0.77,0.689,9,-14.337,1,0.312,0.384,0.0,0.231,0.805,110.866,196173
12714,0AajTAAbk8xBbVVST0wwl0,0.591,0.927,10,-9.408,1,0.112,0.026,0.000877,0.0645,0.811,187.805,226587
12715,3GwtJVyiwj5SSOvLcxWcu6,0.73,0.883,2,-2.736,1,0.0535,0.209,0.00243,0.319,0.943,126.0,209373
12716,0oipDSP2WW7wf5NeEjVxgK,0.927,0.495,4,-8.778,0,0.304,0.0689,8.62e-05,0.0826,0.618,96.372,236467
12717,7vDvtRSQ1WsGy87TrpBQGM,0.586,0.913,9,-4.209,1,0.0443,0.0201,0.156,0.157,0.795,136.61,254733
12718,2nWHzbBWBOePUvAImQv2So,0.878,0.951,7,-5.077,1,0.069,0.0317,0.544,0.0614,0.607,111.334,325133
12719,3n2A36Nh9G7Y9A8r6cX0Zn,0.751,0.755,2,-10.009,1,0.0654,0.0348,5.02e-06,0.744,0.722,123.524,304040
12720,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12721,2KT2tP853wbbERHxfSzmvd,0.506,0.409,2,-10.726,1,0.0307,0.141,0.238,0.106,0.253,122.265,260400
12722,1Cg8HzQLJ4rjjXprgotjJj,0.454,0.186,1,-16.281,1,0.031,0.727,5.49e-06,0.0783,0.303,136.173,223667
12723,0T6BAgeo3ELYlc4AkdO9aj,0.551,0.978,8,-7.93,0,0.0618,0.00699,0.0841,0.289,0.46,137.987,277947
12724,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12725,6HJxf2Vnveoo5Hm7sZ7qOp,0.785,0.929,9,-1.635,1,0.0424,0.0192,0.0,0.873,0.93,126.23,246613
12726,0HYnRJDclTOvAquYE6md5Z,0.682,0.455,4,-11.585,1,0.0311,0.582,0.0,0.0856,0.512,97.047,245800
12727,5ViezGjtsBX64ba2d7KWvi,0.602,0.565,9,-9.27,0,0.0288,0.0598,0.000159,0.0521,0.604,163.84,333040
12728,6Wj1rWuBVS08cTuzYnvrei,0.405,0.547,4,-14.29,0,0.0381,0.111,8.03e-06,0.163,0.406,138.411,257400
12729,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12730,6dTRI60A0KGIH53ski2Waj,0.577,0.703,5,-10.975,1,0.0498,0.286,8.98e-05,0.122,0.783,115.003,227200
12731,3hqU7Q6QBYavIp8l6ykOdr,0.649,0.668,1,-10.109,1,0.0383,0.376,0.0,0.0366,0.923,140.598,177000
12732,2Jd4KhCwRbEqsrRC57cTe3,0.462,0.267,7,-15.35,1,0.0341,0.721,0.0,0.0815,0.56,139.042,278720
12733,0M2Qmv1lJ3UasdEiRUZ5mz,0.78,0.436,7,-14.56,1,0.0658,0.839,0.0134,0.0877,0.374,101.188,229373
12734,56juz5VifqiEEYvVLOLXkg,0.833,0.599,11,-11.126,0,0.193,0.00209,0.0928,0.142,0.347,102.363,202333
12735,3NV4AZ9aBiQMCIMZmK3jur,0.608,0.876,7,-5.432,1,0.0491,0.0104,0.0,0.0906,0.946,121.037,234720
12736,2Q4MyAQ4oIStlckiGhVsD4,0.4,0.28,4,-13.412,1,0.0343,0.522,0.0,0.193,0.149,121.488,237093
12737,4LR75dqM5Y1SUVzxxvnnt1,0.395,0.727,7,-7.58,1,0.0294,0.0157,0.000871,0.122,0.649,180.789,271840
12738,5IoT4k9euck5Odi3QJdvak,0.713,0.966,8,-6.256,1,0.198,0.144,0.0,0.303,0.73,107.218,177933
12739,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12740,2Sd9bouQjdYiHY2Erp4C8s,0.64,0.522,7,-12.935,1,0.0399,0.0836,0.875,0.113,0.613,126.997,198478
12741,46hyGWG79WYMEei6LCRf6W,0.76,0.582,5,-13.295,1,0.0355,0.434,0.000184,0.0733,0.961,128.37,208400
12742,296LLoTxwWIBUpsoHb28Cr,0.566,0.531,11,-16.375,0,0.0413,0.427,0.0196,0.13,0.548,175.965,233824
12743,2WkHXAVVMgRnBmQ3HYAVla,0.815,0.875,7,-7.822,0,0.0598,0.174,0.048,0.136,0.733,105.805,263920
12744,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12745,5BCPL5mWm6UqI4atl18kVm,0.596,0.796,11,-8.339,0,0.0644,0.156,0.000542,0.0881,0.886,130.316,242653
12746,6AxrqcdIE5lSjXxKUyBAU0,0.562,0.525,5,-13.038,1,0.0338,0.298,0.0,0.0691,0.786,80.508,142067
12747,20iH1uibQIUqNFk3wzG7AG,0.564,0.378,9,-14.468,1,0.168,0.705,0.000716,0.0723,0.687,197.325,102400
12748,3vfNUZeVUiwWXwsEXjagqL,0.746,0.666,2,-10.408,1,0.146,0.543,0.0,0.0488,0.84,94.024,192427
12749,0WnESCgrJ4XBxlsnHMECtl,0.575,0.451,2,-14.082,1,0.0282,0.438,0.754,0.172,0.972,173.573,139587
12750,5kx4xMErn45NZvEChKiqdo,0.663,0.822,5,-13.119,0,0.059,0.199,8.69e-06,0.0626,0.818,108.94,230293
12751,4qH8fQ5Ub2r6llHnrRGM3w,0.67,0.787,0,-6.847,0,0.0446,0.658,0.000217,0.13,0.819,113.345,254867
12752,5GLr9bkV2czl8o7zJoWXca,0.539,0.66,11,-4.834,0,0.0319,0.461,0.00189,0.0564,0.735,148.268,146133
12753,1iesv8xiE4cgtssvBUBM4K,0.518,0.549,0,-9.723,1,0.0284,0.202,0.0,0.389,0.776,106.51,271200
12754,1Fjn0esWJFneKL73wJqgj8,0.314,0.631,9,-11.737,1,0.0734,0.625,0.0,0.252,0.912,184.594,131120
12755,5eiCmAAmIXj8JdrZOvGJcS,0.619,0.575,7,-7.62,1,0.0388,0.551,8.14e-06,0.0921,0.758,116.737,200200
12756,25Cv6pteVL6Wm4GIvPCFnO,0.402,0.824,4,-10.258,1,0.0411,0.127,1.22e-05,0.0623,0.897,176.431,202427
12757,3PLKsooF2oGUBdGzblvOlI,0.451,0.203,7,-18.199,1,0.0366,0.371,0.0,0.192,0.723,141.951,138960
12758,6OU7pt11iGYyv9etnaToyH,0.756,0.641,1,-8.861,1,0.0486,0.297,0.00749,0.109,0.739,122.229,179853
12759,5WjfC5SYnuuEmtENFHaC9Z,0.6,0.739,11,-6.845,1,0.0653,0.173,0.0,0.155,0.936,106.282,158893
12760,6FixOciblTbUmV9pLiYw1s,0.51,0.671,5,-11.92,0,0.0583,0.506,0.00131,0.0839,0.813,79.878,185680
12761,3Mz27X48Ey7MbfLOmSzkBK,0.75,0.512,0,-10.834,1,0.0721,0.138,1.8e-06,0.395,0.825,100.989,115682
12762,6f8jpTDZ0uekP9RxuAvo8T,0.627,0.257,2,-16.129,1,0.043,0.725,0.00538,0.107,0.263,109.335,305200
12763,19bR4aKlr6fD1eAHDCmr2l,0.484,0.477,0,-13.849,1,0.0598,0.0795,5.09e-06,0.0548,0.122,128.265,219427
12764,47rtbd1K2285AETpjioeyG,0.52,0.864,5,-5.469,1,0.0636,0.428,1.14e-05,0.201,0.775,86.988,215280
12765,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12766,4d8MN3egxWp2lqC7J7VKlj,0.657,0.568,10,-9.895,1,0.0279,0.478,0.0,0.101,0.941,96.67,200800
12767,3b2PCA8LI7VolB8HODhQfm,0.439,0.683,5,-11.046,1,0.0522,0.9,0.0329,0.654,0.92,101.08,151973
12768,2qogsvbvGqWaQa0AD2vAhh,0.799,0.547,1,-12.473,0,0.174,0.107,0.738,0.0558,0.579,72.398,254867
12769,2VxT8g3XP0AGiEW3paf9wP,0.49,0.178,5,-19.236,1,0.0325,0.894,0.00173,0.322,0.429,80.843,160267
12770,7uLKyipL5WfndsHMRSGEUS,0.334,0.24,0,-14.5,0,0.0327,0.662,8.35e-05,0.634,0.37,94.254,225667
12771,2sq6zVcw0zr5go8ZqaUdUF,0.489,0.426,9,-9.762,1,0.0393,0.114,0.0504,0.117,0.521,81.354,156160
12772,5WqEP1YckYLZPPvJYKBsu3,0.324,0.867,4,-6.765,0,0.0677,0.122,0.931,0.0926,0.427,130.483,389027
12773,1ygNVvwF3pQ8nUsnPo7I4x,0.628,0.375,3,-13.586,1,0.0291,0.556,0.0,0.22,0.823,97.209,203693
12774,39XiLaHZ8AOdYKbt0v3HqS,0.495,0.842,7,-10.299,1,0.0376,0.507,0.000105,0.254,0.776,98.094,192320
12775,61OQuSzsom6geFCA18JwO6,0.517,0.502,4,-15.014,1,0.0275,0.58,0.00157,0.352,0.727,88.762,226067
12776,1ng0RBlhyonNTb9tIR7ocr,0.668,0.791,10,-10.027,0,0.0922,0.2,0.000407,0.881,0.843,107.32,319907
12777,3IggSb6Hm5GItnSXkEv5m8,0.566,0.771,5,-9.399,1,0.0302,0.165,0.707,0.474,0.97,159.096,218514
12778,6EA8NmWd3l9C6ycQfbEOnS,0.74,0.622,4,-10.613,1,0.0361,0.0828,0.00673,0.0577,0.961,121.576,152000
12779,4DhbiXEuV7JxSR0wuqetTa,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173
12780,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12781,2dJ8OWf7VKTUwmbsTcj1tq,0.644,0.54,1,-14.632,0,0.0611,0.464,2.9e-05,0.549,0.705,116.773,223187
12782,3CG5a5vgvGdsoTlEHNMMc2,0.683,0.435,5,-13.361,1,0.0812,0.579,0.116,0.0773,0.885,93.565,191627
12783,3Wwrn9V4jZPaMpzpQZTnuU,0.652,0.894,1,-6.494,0,0.0575,0.292,2.91e-05,0.128,0.961,144.887,213867
12784,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12785,7eQyTHRRxYkyUh8JRNOw09,0.569,0.205,9,-17.148,1,0.0358,0.919,1.94e-06,0.0894,0.327,115.705,333093
12786,7MuygdIATbqaKMGqtUzKhg,0.532,0.402,7,-12.313,1,0.027,0.585,0.0,0.0788,0.329,91.858,244971
12787,7uomyxZYl0CXHEgVphykOB,0.591,0.551,2,-13.72,1,0.0286,0.187,0.000652,0.0749,0.877,100.326,175933
12788,3TczXatqWyGigAwK5lRy5g,0.72,0.853,10,-8.264,1,0.0313,0.0204,0.0301,0.0545,0.884,132.152,254307
12789,4EhieZ0s8jzrmr1kLAXIQU,0.392,0.697,5,-10.569,1,0.057,0.437,0.00949,0.242,0.713,134.981,202200
12790,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12791,130osY0woeFCu77M4cBniA,0.631,0.523,6,-9.322,0,0.0655,0.0316,6.42e-05,0.188,0.595,91.131,318555
12792,7f67YWNBt9xJAyXfUxX883,0.661,0.813,0,-7.688,1,0.0339,0.164,2.96e-05,0.0527,0.804,100.697,313080
12793,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12794,3obrfotpr4kLCKiOu2GZ4Q,0.665,0.535,2,-7.766,1,0.0308,0.468,0.00156,0.0819,0.429,122.126,231947
12795,1mAnZkYXbpwOvSL8CqtlIC,0.417,0.518,4,-7.661,0,0.0399,0.111,0.0,0.0879,0.34,133.499,255227
12796,4YHFkUf0KTaBbRxED9nGAg,0.628,0.759,0,-7.794,0,0.0422,0.473,1.33e-05,0.115,0.743,104.932,283933
12797,19lF2o5XjXUWprfqxxdzTE,0.462,0.542,10,-8.143,1,0.0338,0.238,0.0,0.115,0.255,139.881,237467
12798,40z4tIpYSdaMS19rASSpOR,0.737,0.561,5,-14.072,1,0.0386,0.166,0.147,0.0863,0.723,99.455,319573
12799,4kmIcVKU595QzqULEp1OzH,0.454,0.438,7,-13.916,1,0.0357,0.199,0.0399,0.404,0.809,144.618,238440
12800,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12801,1lYCmnucH0yo2XGzd2h57r,0.668,0.774,5,-7.001,1,0.0468,0.149,4.39e-05,0.254,0.77,128.32,380160
12802,5qvlzH9oOn762Udo3TxtyQ,0.473,0.436,10,-11.91,1,0.0361,0.346,0.028,0.139,0.317,113.777,318893
12803,4kxDa9niTJIyh89afKjpCR,0.59,0.718,7,-8.536,1,0.0275,0.255,5.86e-06,0.111,0.868,96.552,255173
12804,71ctwO45Yzk7TIjlO27ZW1,0.62,0.485,4,-15.314,1,0.0617,0.117,0.00146,0.0646,0.727,83.0,192480
12805,21D0muOMLK4P0jrsAYKLij,0.62,0.88,7,-7.213,1,0.043,0.3,0.0,0.17,0.522,128.21,172573
12806,6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267
12807,51x3PIRdB4V2eNHesIXaxZ,0.314,0.641,2,-8.947,1,0.0855,0.249,0.000736,0.111,0.584,165.9,360493
12808,7nVQ8mo77KaUvhUQzh4vMy,0.356,0.361,9,-14.398,1,0.0513,0.623,0.00117,0.154,0.612,188.18,152867
12809,58gcsPyG1xsD4uNtDiMC4c,0.567,0.455,9,-9.896,0,0.0479,0.242,2.79e-06,0.118,0.58,123.416,227533
12810,4FFQ1W59V9zWBAsDLnA7BZ,0.37,0.322,2,-12.072,1,0.0351,0.869,0.0,0.217,0.756,172.392,157467
12811,01JTNZGPo8RYD8nZA567qV,0.622,0.584,2,-11.737,1,0.0363,0.0141,0.0639,0.272,0.672,127.222,182027
12812,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12813,3pVsGhUEBZKFtn0n8zjS0H,0.529,0.262,11,-19.546,0,0.0697,0.834,0.00078,0.107,0.649,83.046,238307
12814,18eyLgN59xVDlmTmSzwkRH,0.672,0.72,0,-6.503,0,0.0319,0.35,5.46e-05,0.162,0.79,95.71,185733
12815,3Dipg2sARPdqbGpQP6GhDU,0.741,0.515,7,-12.131,0,0.0406,0.277,0.000923,0.262,0.748,112.304,313813
12816,7FM0XCpgR3HMZcwjDo2TlI,0.384,0.569,3,-11.974,1,0.0512,0.199,0.000367,0.182,0.538,203.105,281293
12817,12JzQOwSvsPom3kKvPKMxi,0.669,0.427,1,-12.272,0,0.0262,0.36,0.00164,0.064,0.653,111.051,236907
12818,55wl56WlKI85UBNZoFxe9P,0.583,0.313,9,-14.36,1,0.0256,0.615,0.0,0.121,0.346,96.717,241747
12819,4wyZlmAjA35jnxV1cdOs8Z,0.422,0.747,2,-7.65,1,0.0452,0.0997,0.0,0.0931,0.473,101.348,197760
12820,59mUgn4E4DWcB2lh5oRG2I,0.667,0.66,9,-8.819,1,0.0348,0.117,0.000854,0.0707,0.905,133.867,232994
12821,2W9MAeQ1Qyx8FWuKa71lf0,0.46,0.892,9,-9.002,1,0.0479,0.0342,0.000735,0.905,0.802,109.381,283067
12822,2NyaZECpJZCAqFJFCWPDRz,0.344,0.745,2,-7.902,1,0.0546,0.638,0.00224,0.134,0.448,139.689,248907
12823,1G9k3c1P9PKnmsqeuUtGxc,0.588,0.683,11,-6.843,0,0.0398,0.234,1.31e-05,0.249,0.596,123.954,228067
12824,2qtpf63oGny3tnw5eEcYBv,0.606,0.737,2,-7.845,1,0.0498,0.0176,5.68e-05,0.0983,0.587,134.679,216453
12825,5IjKLh01upJs2TcQnP7oCV,0.568,0.524,2,-14.795,0,0.029,0.0808,0.000219,0.12,0.796,119.577,184053
12826,2Kurj5Ant5tAbjMCCoAJ52,0.736,0.666,0,-12.912,1,0.0611,0.0326,0.000105,0.138,0.572,124.291,336000
12827,29ok4nWfUmmR1A8P8t2kuq,0.789,0.735,11,-8.292,0,0.0384,0.0143,8.19e-05,0.3,0.925,126.785,194933
12828,7oR2quSsW5O7YmUC7HmwiV,0.781,0.954,0,-7.052,1,0.0453,0.386,0.00379,0.105,0.964,113.937,376227
12829,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
